value,yhat,variable,response,Type
28.978399999999997,-0.33435104069077654,slope,Exotic Richness,Site
29.636999999999997,-0.33435104069077654,slope,Exotic Richness,Site
30.295599999999997,-0.33435104069077654,slope,Exotic Richness,Site
30.954199999999997,-0.33435104069077654,slope,Exotic Richness,Site
31.6128,-0.33435104069077654,slope,Exotic Richness,Site
32.2714,-0.33435104069077654,slope,Exotic Richness,Site
32.93,-0.33435104069077654,slope,Exotic Richness,Site
0,-0.36930096599949586,folded_aspect,Exotic Richness,Site
3.6,-0.4717735576991815,folded_aspect,Exotic Richness,Site
7.2,-0.47724176786484557,folded_aspect,Exotic Richness,Site
10.8,-0.47494287350385234,folded_aspect,Exotic Richness,Site
14.4,-0.46597640714746535,folded_aspect,Exotic Richness,Site
18,-0.4498307935227812,folded_aspect,Exotic Richness,Site
21.6,-0.45748841397503076,folded_aspect,Exotic Richness,Site
25.2,-0.4517127425877762,folded_aspect,Exotic Richness,Site
28.8,-0.4587901543979945,folded_aspect,Exotic Richness,Site
32.4,-0.4468796593823694,folded_aspect,Exotic Richness,Site
36,-0.4557094943870424,folded_aspect,Exotic Richness,Site
39.6,-0.4054457351211556,folded_aspect,Exotic Richness,Site
43.2,-0.4108853645154936,folded_aspect,Exotic Richness,Site
46.800000000000004,-0.40827782920607353,folded_aspect,Exotic Richness,Site
50.4,-0.41208503329609225,folded_aspect,Exotic Richness,Site
54,-0.4085510598584055,folded_aspect,Exotic Richness,Site
57.6,-0.4033446405696945,folded_aspect,Exotic Richness,Site
61.2,-0.4031430564416104,folded_aspect,Exotic Richness,Site
64.8,-0.3968611330808679,folded_aspect,Exotic Richness,Site
68.4,-0.33078071994788977,folded_aspect,Exotic Richness,Site
72,-0.3199688056751576,folded_aspect,Exotic Richness,Site
75.60000000000001,-0.3075568860740171,folded_aspect,Exotic Richness,Site
79.2,-0.30437943422220254,folded_aspect,Exotic Richness,Site
82.8,-0.3016923419317868,folded_aspect,Exotic Richness,Site
86.4,-0.3087849410300084,folded_aspect,Exotic Richness,Site
90,-0.3180095370421323,folded_aspect,Exotic Richness,Site
93.60000000000001,-0.3092942847014114,folded_aspect,Exotic Richness,Site
97.2,-0.3151585214818606,folded_aspect,Exotic Richness,Site
100.8,-0.305841689815274,folded_aspect,Exotic Richness,Site
104.4,-0.30368650516700935,folded_aspect,Exotic Richness,Site
108,-0.3044147898670712,folded_aspect,Exotic Richness,Site
111.60000000000001,-0.29572722720679856,folded_aspect,Exotic Richness,Site
115.2,-0.292656683014463,folded_aspect,Exotic Richness,Site
118.8,-0.2933601256505764,folded_aspect,Exotic Richness,Site
122.4,-0.27590635187430074,folded_aspect,Exotic Richness,Site
126,-0.277976053787234,folded_aspect,Exotic Richness,Site
129.6,-0.27822485410891257,folded_aspect,Exotic Richness,Site
133.20000000000002,-0.2770835700957171,folded_aspect,Exotic Richness,Site
136.8,-0.2967204894022784,folded_aspect,Exotic Richness,Site
140.4,-0.29950377689009894,folded_aspect,Exotic Richness,Site
144,-0.29965711425861513,folded_aspect,Exotic Richness,Site
147.6,-0.2942818719916561,folded_aspect,Exotic Richness,Site
151.20000000000002,-0.2985423401990324,folded_aspect,Exotic Richness,Site
154.8,-0.3004568605727631,folded_aspect,Exotic Richness,Site
158.4,-0.3040928329214848,folded_aspect,Exotic Richness,Site
162,-0.2998508335411257,folded_aspect,Exotic Richness,Site
165.6,-0.28431496240960746,folded_aspect,Exotic Richness,Site
169.20000000000002,-0.28661298892557285,folded_aspect,Exotic Richness,Site
172.8,-0.25202893060748666,folded_aspect,Exotic Richness,Site
176.4,-0.24389022568758176,folded_aspect,Exotic Richness,Site
180,-0.19995927882017317,folded_aspect,Exotic Richness,Site
5.699999809265137,-0.9603330491428329,vpdmx,Native Richness,Climate
6.114399814605713,-0.9603330491428329,vpdmx,Native Richness,Climate
6.528799819946289,-1.0954864276535998,vpdmx,Native Richness,Climate
6.943199825286865,-1.1018557679835699,vpdmx,Native Richness,Climate
7.357599830627441,-1.1401068265309076,vpdmx,Native Richness,Climate
7.771999835968018,-1.1374755069582723,vpdmx,Native Richness,Climate
8.186399841308594,-1.1102865574160472,vpdmx,Native Richness,Climate
8.60079984664917,-0.8723558572001425,vpdmx,Native Richness,Climate
9.015199851989745,-1.0142410433995583,vpdmx,Native Richness,Climate
9.429599857330322,-1.1147536141431345,vpdmx,Native Richness,Climate
9.843999862670898,-1.0963376427931961,vpdmx,Native Richness,Climate
10.258399868011475,-0.8908233181357463,vpdmx,Native Richness,Climate
10.672799873352051,-0.8252603799118966,vpdmx,Native Richness,Climate
11.087199878692626,-0.8372269855039031,vpdmx,Native Richness,Climate
11.501599884033205,-0.6499634012470484,vpdmx,Native Richness,Climate
11.91599988937378,-0.6370367144503967,vpdmx,Native Richness,Climate
12.330399894714356,-0.6743011609614407,vpdmx,Native Richness,Climate
12.744799900054932,-0.7117267655421408,vpdmx,Native Richness,Climate
13.159199905395507,-0.4075076980450213,vpdmx,Native Richness,Climate
13.573599910736085,1.0126777123812654,vpdmx,Native Richness,Climate
13.98799991607666,1.0043981098745052,vpdmx,Native Richness,Climate
14.402399921417237,1.0088130798669417,vpdmx,Native Richness,Climate
14.816799926757813,0.9781894152200343,vpdmx,Native Richness,Climate
15.23119993209839,0.9641456816325656,vpdmx,Native Richness,Climate
15.645599937438966,0.936339495265328,vpdmx,Native Richness,Climate
16.05999994277954,0.9035391914772736,vpdmx,Native Richness,Climate
16.474399948120116,0.8537248234388058,vpdmx,Native Richness,Climate
16.888799953460694,0.8844139405903899,vpdmx,Native Richness,Climate
17.303199958801272,0.7818726440938455,vpdmx,Native Richness,Climate
17.717599964141847,0.7735713140725609,vpdmx,Native Richness,Climate
18.131999969482422,0.7135833010704815,vpdmx,Native Richness,Climate
18.546399974822997,0.724180397722651,vpdmx,Native Richness,Climate
18.960799980163575,0.7468866680422359,vpdmx,Native Richness,Climate
19.375199985504153,0.6432003002213914,vpdmx,Native Richness,Climate
19.789599990844728,1.0655098862174486,vpdmx,Native Richness,Climate
20.203999996185303,0.6444748226065934,vpdmx,Native Richness,Climate
20.618400001525877,0.6419310400984923,vpdmx,Native Richness,Climate
21.032800006866456,0.6082524869094227,vpdmx,Native Richness,Climate
21.447200012207034,0.6082524869094227,vpdmx,Native Richness,Climate
21.86160001754761,0.6057144955023844,vpdmx,Native Richness,Climate
22.276000022888184,0.605474395581361,vpdmx,Native Richness,Climate
22.690400028228762,0.6040586673103134,vpdmx,Native Richness,Climate
23.104800033569337,0.3882361147473347,vpdmx,Native Richness,Climate
23.51920003890991,0.3882361147473347,vpdmx,Native Richness,Climate
23.93360004425049,0.3882361147473347,vpdmx,Native Richness,Climate
24.348000049591064,0.3882361147473347,vpdmx,Native Richness,Climate
24.762400054931643,0.3882361147473347,vpdmx,Native Richness,Climate
25.176800060272218,0.3882361147473347,vpdmx,Native Richness,Climate
25.591200065612796,0.3882361147473347,vpdmx,Native Richness,Climate
26.00560007095337,0.3882361147473347,vpdmx,Native Richness,Climate
26.420000076293945,0.37694673332777034,vpdmx,Native Richness,Climate
310.92999267578125,-1.6094684993830533,MAP,Native Richness,Climate
374.0936291503906,-1.6073554877100102,MAP,Native Richness,Climate
437.257265625,-1.5934642821453475,MAP,Native Richness,Climate
500.4209020996094,-1.6435018816074167,MAP,Native Richness,Climate
563.5845385742188,-1.6414328300519363,MAP,Native Richness,Climate
626.7481750488281,-1.649144782736341,MAP,Native Richness,Climate
689.9118115234376,-1.4406795568116593,MAP,Native Richness,Climate
753.0754479980469,-1.50538915228442,MAP,Native Richness,Climate
816.2390844726563,-1.5379425623377152,MAP,Native Richness,Climate
879.4027209472656,-0.2746333154439032,MAP,Native Richness,Climate
942.566357421875,0.08595787287601804,MAP,Native Richness,Climate
1005.7299938964844,-0.11508474850767654,MAP,Native Richness,Climate
1068.8936303710939,-0.25236852505731927,MAP,Native Richness,Climate
1132.057266845703,-0.2556361168228268,MAP,Native Richness,Climate
1195.2209033203126,-0.24019538678144234,MAP,Native Richness,Climate
1258.384539794922,-0.2974896642314067,MAP,Native Richness,Climate
1321.5481762695313,-0.3522574841843048,MAP,Native Richness,Climate
1384.7118127441406,-0.505249385381074,MAP,Native Richness,Climate
1447.87544921875,0.26282180153797235,MAP,Native Richness,Climate
1511.0390856933593,0.38895780059666674,MAP,Native Richness,Climate
1574.2027221679687,0.4607297127512654,MAP,Native Richness,Climate
1637.3663586425782,0.5130127485154858,MAP,Native Richness,Climate
1700.5299951171876,0.5127685295105454,MAP,Native Richness,Climate
1763.693631591797,0.5152398666505782,MAP,Native Richness,Climate
1826.8572680664063,0.5130194017503951,MAP,Native Richness,Climate
1890.0209045410156,0.5077228781325767,MAP,Native Richness,Climate
1953.184541015625,0.5114711661202238,MAP,Native Richness,Climate
2016.3481774902343,0.48158136895888726,MAP,Native Richness,Climate
2079.511813964844,0.4799522756243666,MAP,Native Richness,Climate
2142.675450439453,0.4812767222091421,MAP,Native Richness,Climate
2205.8390869140626,0.4807226575261331,MAP,Native Richness,Climate
2269.002723388672,0.4810198585745068,MAP,Native Richness,Climate
2332.1663598632813,0.4668342909072532,MAP,Native Richness,Climate
2395.329996337891,0.45410306465710143,MAP,Native Richness,Climate
2458.4936328125,0.44066959991245785,MAP,Native Richness,Climate
2521.6572692871096,0.457181422398314,MAP,Native Richness,Climate
2584.8209057617187,0.49123748570948034,MAP,Native Richness,Climate
2647.9845422363283,0.5447285930523226,MAP,Native Richness,Climate
2711.1481787109374,0.6626689643018857,MAP,Native Richness,Climate
2774.311815185547,0.6787889774356416,MAP,Native Richness,Climate
2837.475451660156,0.6647065087842006,MAP,Native Richness,Climate
2900.6390881347656,0.6534199837272695,MAP,Native Richness,Climate
2963.802724609375,0.6534199837272695,MAP,Native Richness,Climate
3026.9663610839843,0.6534527709385646,MAP,Native Richness,Climate
3090.129997558594,0.6530511384857104,MAP,Native Richness,Climate
3153.293634033203,0.6528111343573336,MAP,Native Richness,Climate
3216.4572705078126,0.6525585813919129,MAP,Native Richness,Climate
3279.6209069824217,0.6525585813919129,MAP,Native Richness,Climate
3342.7845434570313,0.6525585813919129,MAP,Native Richness,Climate
3405.948179931641,0.6525585813919129,MAP,Native Richness,Climate
3469.11181640625,0.6525585813919129,MAP,Native Richness,Climate
0.0945625,1.6059426206632064,mean.max.canopy.ht,Native Richness,Structure
1.1324981888,1.3949206478772087,mean.max.canopy.ht,Native Richness,Structure
2.1704338776,1.5967245859774288,mean.max.canopy.ht,Native Richness,Structure
3.2083695663999996,0.5759100538326074,mean.max.canopy.ht,Native Richness,Structure
4.2463052552,0.46903559895519786,mean.max.canopy.ht,Native Richness,Structure
5.284240944,0.47214219811108027,mean.max.canopy.ht,Native Richness,Structure
6.3221766328,0.31598707289885747,mean.max.canopy.ht,Native Richness,Structure
7.3601123216,0.2840996830102238,mean.max.canopy.ht,Native Richness,Structure
8.3980480104,0.18521138984344468,mean.max.canopy.ht,Native Richness,Structure
9.4359836992,0.04625830508549208,mean.max.canopy.ht,Native Richness,Structure
10.473919388,-0.06799519619328874,mean.max.canopy.ht,Native Richness,Structure
11.5118550768,-0.1809762363252626,mean.max.canopy.ht,Native Richness,Structure
12.5497907656,-0.2893359254432016,mean.max.canopy.ht,Native Richness,Structure
13.5877264544,-0.36728931278458654,mean.max.canopy.ht,Native Richness,Structure
14.6256621432,-0.4639947939899609,mean.max.canopy.ht,Native Richness,Structure
15.663597832,-0.45245471740180854,mean.max.canopy.ht,Native Richness,Structure
16.701533520799998,-0.5401046996936852,mean.max.canopy.ht,Native Richness,Structure
17.7394692096,-0.6076247261456577,mean.max.canopy.ht,Native Richness,Structure
18.777404898399997,-0.6225570845977051,mean.max.canopy.ht,Native Richness,Structure
19.815340587199998,-0.5992594383582428,mean.max.canopy.ht,Native Richness,Structure
20.853276276,-0.5647208687170852,mean.max.canopy.ht,Native Richness,Structure
21.891211964799997,-0.5383725718271477,mean.max.canopy.ht,Native Richness,Structure
22.929147653599998,-0.520314621941082,mean.max.canopy.ht,Native Richness,Structure
23.9670833424,-0.4960550837670958,mean.max.canopy.ht,Native Richness,Structure
25.005019031199996,-0.49329046436888324,mean.max.canopy.ht,Native Richness,Structure
26.042954719999997,-0.5139380561084262,mean.max.canopy.ht,Native Richness,Structure
27.0808904088,-0.5306230542872019,mean.max.canopy.ht,Native Richness,Structure
28.1188260976,-0.4900121338741792,mean.max.canopy.ht,Native Richness,Structure
29.156761786399997,-0.4830742467543198,mean.max.canopy.ht,Native Richness,Structure
30.194697475199998,-0.4810507924998604,mean.max.canopy.ht,Native Richness,Structure
31.232633164,-0.47252612627115964,mean.max.canopy.ht,Native Richness,Structure
32.270568852800004,-0.4554741377448521,mean.max.canopy.ht,Native Richness,Structure
33.3085045416,-0.45396835567512844,mean.max.canopy.ht,Native Richness,Structure
34.3464402304,-0.45828516432739824,mean.max.canopy.ht,Native Richness,Structure
35.384375919200004,-0.3920809921498489,mean.max.canopy.ht,Native Richness,Structure
36.422311608,-0.3977412317482826,mean.max.canopy.ht,Native Richness,Structure
37.4602472968,-0.4671808703201635,mean.max.canopy.ht,Native Richness,Structure
38.4981829856,-0.4686677986548418,mean.max.canopy.ht,Native Richness,Structure
39.5361186744,-0.4722624178163174,mean.max.canopy.ht,Native Richness,Structure
40.5740543632,-0.4722070322482304,mean.max.canopy.ht,Native Richness,Structure
41.611990052,-0.4802201221880531,mean.max.canopy.ht,Native Richness,Structure
42.6499257408,-0.4825449314084952,mean.max.canopy.ht,Native Richness,Structure
43.6878614296,-0.48568412619037493,mean.max.canopy.ht,Native Richness,Structure
44.7257971184,-0.49813490639734387,mean.max.canopy.ht,Native Richness,Structure
45.7637328072,-0.4981949945136618,mean.max.canopy.ht,Native Richness,Structure
46.801668496,-0.4981949945136618,mean.max.canopy.ht,Native Richness,Structure
47.8396041848,-0.4982906129944153,mean.max.canopy.ht,Native Richness,Structure
48.8775398736,-0.4982906129944153,mean.max.canopy.ht,Native Richness,Structure
49.9154755624,-0.4982906129944153,mean.max.canopy.ht,Native Richness,Structure
50.9534112512,-0.4982906129944153,mean.max.canopy.ht,Native Richness,Structure
51.99134694,-0.4982906129944153,mean.max.canopy.ht,Native Richness,Structure
1.012186908,0.30093361233165533,rumple,Native Richness,Structure
1.1543889858,0.27849387075179555,rumple,Native Richness,Structure
1.2965910636000002,0.13743497991851464,rumple,Native Richness,Structure
1.4387931414000001,-0.008345046880864106,rumple,Native Richness,Structure
1.5809952192,-0.1461740940580356,rumple,Native Richness,Structure
1.723197297,-0.2748829391560668,rumple,Native Richness,Structure
1.8653993748,0.14917371447683334,rumple,Native Richness,Structure
2.0076014526000003,0.27092195120012974,rumple,Native Richness,Structure
2.1498035304,0.3041702473510755,rumple,Native Richness,Structure
2.2920056082,0.4936038558393461,rumple,Native Richness,Structure
2.4342076859999997,0.7313787250521405,rumple,Native Richness,Structure
2.5764097638,0.8088123738244937,rumple,Native Richness,Structure
2.7186118416,0.1863398012766276,rumple,Native Richness,Structure
2.8608139194,0.07242564257370306,rumple,Native Richness,Structure
3.0030159972000003,0.10166032251553851,rumple,Native Richness,Structure
3.145218075,9.070148920283629e-4,rumple,Native Richness,Structure
3.2874201528,0.02541796025182795,rumple,Native Richness,Structure
3.4296222305999997,0.01570249725958831,rumple,Native Richness,Structure
3.5718243084,0.04990049044318629,rumple,Native Richness,Structure
3.7140263861999996,0.06716397172209801,rumple,Native Richness,Structure
3.856228464,-0.029897727304644146,rumple,Native Richness,Structure
3.9984305418000003,-0.08480556542386014,rumple,Native Richness,Structure
4.1406326196,0.02319905291523542,rumple,Native Richness,Structure
4.2828346974,0.02091488590332663,rumple,Native Richness,Structure
4.4250367752,0.036864710333130574,rumple,Native Richness,Structure
4.567238853,0.08692343207434942,rumple,Native Richness,Structure
4.7094409308,0.15244771156994646,rumple,Native Richness,Structure
4.8516430086,0.15359180672153375,rumple,Native Richness,Structure
4.9938450864,0.15510140183632118,rumple,Native Richness,Structure
5.1360471642,0.20428560635766713,rumple,Native Richness,Structure
5.278249242,0.23105291149177234,rumple,Native Richness,Structure
5.4204513198,0.19912035350295143,rumple,Native Richness,Structure
5.5626533976,0.19349954564230115,rumple,Native Richness,Structure
5.7048554754000005,0.19073241821835876,rumple,Native Richness,Structure
5.8470575532,0.1901951956247665,rumple,Native Richness,Structure
5.989259631,0.1900815507091133,rumple,Native Richness,Structure
6.1314617088,0.18908805901892495,rumple,Native Richness,Structure
6.2736637866,0.18969265867860519,rumple,Native Richness,Structure
6.4158658644,0.18874634922236216,rumple,Native Richness,Structure
6.5580679422,0.18871290887936448,rumple,Native Richness,Structure
6.70027002,0.18778152565955206,rumple,Native Richness,Structure
6.8424720978,0.1992161809858487,rumple,Native Richness,Structure
6.9846741756,0.2033516454447451,rumple,Native Richness,Structure
7.1268762534,0.20235216235977097,rumple,Native Richness,Structure
7.2690783312,0.20961967198554968,rumple,Native Richness,Structure
7.411280409,0.21472750150127431,rumple,Native Richness,Structure
7.5534824868,0.2262170547239905,rumple,Native Richness,Structure
7.6956845646,0.2272775490180879,rumple,Native Richness,Structure
7.8378866424,0.2272775490180879,rumple,Native Richness,Structure
7.9800887202,0.2272775490180879,rumple,Native Richness,Structure
8.122290798,0.23075925477141787,rumple,Native Richness,Structure
0.3799999952316284,2.5367871614606354,vpdmn,Native Richness,Climate
0.4523999953269958,0.3465185370455062,vpdmn,Native Richness,Climate
0.5247999954223632,0.11874782291501944,vpdmn,Native Richness,Climate
0.5971999955177307,0.15798823913990356,vpdmn,Native Richness,Climate
0.6695999956130981,0.48297625750328854,vpdmn,Native Richness,Climate
0.7419999957084655,0.49316736002691375,vpdmn,Native Richness,Climate
0.814399995803833,0.5930183875644387,vpdmn,Native Richness,Climate
0.8867999958992004,0.6552534058361528,vpdmn,Native Richness,Climate
0.9591999959945678,0.6378301337099406,vpdmn,Native Richness,Climate
1.0315999960899354,0.63683726819681,vpdmn,Native Richness,Climate
1.1039999961853026,0.6443195013999964,vpdmn,Native Richness,Climate
1.1763999962806702,0.6708835308003103,vpdmn,Native Richness,Climate
1.2487999963760377,0.640121506734253,vpdmn,Native Richness,Climate
1.321199996471405,0.6325559236953817,vpdmn,Native Richness,Climate
1.3935999965667725,0.6106307628102138,vpdmn,Native Richness,Climate
1.4659999966621398,0.5961771063515235,vpdmn,Native Richness,Climate
1.5383999967575073,0.5835958304310681,vpdmn,Native Richness,Climate
1.6107999968528748,0.4993939362709197,vpdmn,Native Richness,Climate
1.683199996948242,0.41155751100420757,vpdmn,Native Richness,Climate
1.7555999970436096,0.42913325890268755,vpdmn,Native Richness,Climate
1.8279999971389769,0.453916611187501,vpdmn,Native Richness,Climate
1.9003999972343444,0.16637642565364366,vpdmn,Native Richness,Climate
1.972799997329712,0.14053453390827492,vpdmn,Native Richness,Climate
2.045199997425079,0.11616912495194777,vpdmn,Native Richness,Climate
2.117599997520447,0.09742379234877196,vpdmn,Native Richness,Climate
2.189999997615814,-0.08562170459715221,vpdmn,Native Richness,Climate
2.2623999977111815,-0.17998542605207438,vpdmn,Native Richness,Climate
2.334799997806549,-0.4404435056812658,vpdmn,Native Richness,Climate
2.4071999979019165,-0.45916708464465006,vpdmn,Native Richness,Climate
2.479599997997284,-0.49538171338777176,vpdmn,Native Richness,Climate
2.551999998092651,-0.5502059278417211,vpdmn,Native Richness,Climate
2.624399998188019,-0.6115905802523877,vpdmn,Native Richness,Climate
2.696799998283386,-0.8935517516816548,vpdmn,Native Richness,Climate
2.7691999983787534,-1.251650697670927,vpdmn,Native Richness,Climate
2.841599998474121,-1.2564289743481163,vpdmn,Native Richness,Climate
2.9139999985694884,-1.3028154761735764,vpdmn,Native Richness,Climate
2.9863999986648557,-1.3097324543706446,vpdmn,Native Richness,Climate
3.0587999987602235,-1.3125705206055316,vpdmn,Native Richness,Climate
3.1311999988555907,-1.3154739087187564,vpdmn,Native Richness,Climate
3.203599998950958,-1.3188801559897834,vpdmn,Native Richness,Climate
3.2759999990463253,-1.3230990732629848,vpdmn,Native Richness,Climate
3.348399999141693,-1.3267867108190208,vpdmn,Native Richness,Climate
3.4207999992370604,-1.3182683320714796,vpdmn,Native Richness,Climate
3.4931999993324276,-1.3556178511634411,vpdmn,Native Richness,Climate
3.5655999994277954,-1.356348104653613,vpdmn,Native Richness,Climate
3.6379999995231627,-1.4062501270375751,vpdmn,Native Richness,Climate
3.71039999961853,-1.408645866360541,vpdmn,Native Richness,Climate
3.7827999997138977,-1.4190188256304157,vpdmn,Native Richness,Climate
3.855199999809265,-1.2408394555147417,vpdmn,Native Richness,Climate
3.9275999999046323,-1.2250187421592185,vpdmn,Native Richness,Climate
4,-1.2298643088182657,vpdmn,Native Richness,Climate
0.69,0.3685860064266537,minElev,Native Richness,Site
69.0778,1.3521759558641535,minElev,Native Richness,Site
137.4656,1.1200890464031614,minElev,Native Richness,Site
205.8534,0.5390546384378363,minElev,Native Richness,Site
274.2412,0.40306094588539837,minElev,Native Richness,Site
342.62899999999996,0.15907065312685748,minElev,Native Richness,Site
411.0168,0.1194465972943851,minElev,Native Richness,Site
479.4046,0.13689577563823632,minElev,Native Richness,Site
547.7924,-0.224421273394658,minElev,Native Richness,Site
616.1802,-0.2787195513707754,minElev,Native Richness,Site
684.568,-0.35363832918355687,minElev,Native Richness,Site
752.9558000000001,-0.3536976074165708,minElev,Native Richness,Site
821.3436,-0.27226295264579936,minElev,Native Richness,Site
889.7314,-0.4790829846065303,minElev,Native Richness,Site
958.1192000000001,-0.617821235065699,minElev,Native Richness,Site
1026.507,-0.6799062101178711,minElev,Native Richness,Site
1094.8948,-0.6614778553909197,minElev,Native Richness,Site
1163.2826,-0.741771564970986,minElev,Native Richness,Site
1231.6704,-0.7322934769928533,minElev,Native Richness,Site
1300.0582,-0.7283371883300831,minElev,Native Richness,Site
1368.446,-0.7363269135719229,minElev,Native Richness,Site
1436.8338,-0.7434638491084101,minElev,Native Richness,Site
1505.2216,-0.7440690061071376,minElev,Native Richness,Site
1573.6094,-0.7557705484625505,minElev,Native Richness,Site
1641.9972,-0.7588331091250653,minElev,Native Richness,Site
1710.385,-0.7684633879856378,minElev,Native Richness,Site
1778.7728,-0.7726987380523894,minElev,Native Richness,Site
1847.1606,-0.7723249799206986,minElev,Native Richness,Site
1915.5484000000001,-0.7699598071612512,minElev,Native Richness,Site
1983.9362,-0.7619735217463587,minElev,Native Richness,Site
2052.324,-0.7488341317263616,minElev,Native Richness,Site
2120.7118,-0.7484108327179374,minElev,Native Richness,Site
2189.0996,-0.7578348961300386,minElev,Native Richness,Site
2257.4874,-0.7561148694461537,minElev,Native Richness,Site
2325.8752,-0.7561265300240886,minElev,Native Richness,Site
2394.263,-0.7550702070644418,minElev,Native Richness,Site
2462.6508,-0.7499159616559629,minElev,Native Richness,Site
2531.0386,-0.7467664299763906,minElev,Native Richness,Site
2599.4264,-0.7450029482634565,minElev,Native Richness,Site
2667.8142,-0.7483355620887487,minElev,Native Richness,Site
2736.2019999999998,-0.7542781897086184,minElev,Native Richness,Site
2804.5898,-0.7456338436273701,minElev,Native Richness,Site
2872.9776,-1.237369206384487,minElev,Native Richness,Site
2941.3654,-1.2629197010378381,minElev,Native Richness,Site
3009.7532,-1.2795952679948763,minElev,Native Richness,Site
3078.141,-1.2752739309628274,minElev,Native Richness,Site
3146.5288,-1.2733463041912654,minElev,Native Richness,Site
3214.9166,-1.2619177447608263,minElev,Native Richness,Site
3283.3044,-1.243474594423783,minElev,Native Richness,Site
3351.6922,-1.0687053124082098,minElev,Native Richness,Site
3420.08,-0.8023479818123973,minElev,Native Richness,Site
0.015818108,0.27409256278540095,entropy,Native Richness,Structure
0.032988579719999994,0.27409256278540095,entropy,Native Richness,Structure
0.05015905143999999,0.273818769977123,entropy,Native Richness,Structure
0.06732952315999999,0.27520474156795605,entropy,Native Richness,Structure
0.08449999487999998,0.2780030973955403,entropy,Native Richness,Structure
0.10167046659999998,0.2849219304866314,entropy,Native Richness,Structure
0.11884093831999998,0.2852323770458645,entropy,Native Richness,Structure
0.13601141003999997,0.3045181108169067,entropy,Native Richness,Structure
0.15318188175999997,0.2998447009653313,entropy,Native Richness,Structure
0.17035235347999997,0.2987398982167635,entropy,Native Richness,Structure
0.18752282519999997,0.2998918831992767,entropy,Native Richness,Structure
0.20469329691999996,0.30047837804825656,entropy,Native Richness,Structure
0.22186376863999996,0.30193429568985763,entropy,Native Richness,Structure
0.23903424035999996,0.3040415162618335,entropy,Native Richness,Structure
0.25620471207999995,0.3043671503101792,entropy,Native Richness,Structure
0.2733751838,0.3348709086855492,entropy,Native Richness,Structure
0.29054565551999995,0.352571408470745,entropy,Native Richness,Structure
0.3077161272399999,0.34745153520648553,entropy,Native Richness,Structure
0.32488659895999994,0.34250081434387986,entropy,Native Richness,Structure
0.34205707067999996,0.34783064767835714,entropy,Native Richness,Structure
0.35922754239999993,0.2950050075153397,entropy,Native Richness,Structure
0.3763980141199999,0.28563828035799943,entropy,Native Richness,Structure
0.3935684858399999,0.27392320511378687,entropy,Native Richness,Structure
0.41073895755999995,0.2626932499704213,entropy,Native Richness,Structure
0.4279094292799999,0.24646079368334126,entropy,Native Richness,Structure
0.4450799009999999,0.21680406874594876,entropy,Native Richness,Structure
0.4622503727199999,0.20338645333053681,entropy,Native Richness,Structure
0.47942084443999994,0.12029715181036735,entropy,Native Richness,Structure
0.4965913161599999,-0.06397168580234011,entropy,Native Richness,Structure
0.5137617878799999,-0.0669945161525809,entropy,Native Richness,Structure
0.5309322596,-0.10555450972579064,entropy,Native Richness,Structure
0.54810273132,-0.008204524059567517,entropy,Native Richness,Structure
0.56527320304,-0.09845926461294956,entropy,Native Richness,Structure
0.5824436747599999,-0.17010196865655397,entropy,Native Richness,Structure
0.5996141464799999,-0.1935094075786988,entropy,Native Richness,Structure
0.6167846182,-0.2280455858487195,entropy,Native Richness,Structure
0.6339550899199999,-0.22890650051240868,entropy,Native Richness,Structure
0.6511255616399999,0.005285023214066231,entropy,Native Richness,Structure
0.66829603336,-0.10907912106266625,entropy,Native Richness,Structure
0.68546650508,-0.06618767782987704,entropy,Native Richness,Structure
0.7026369767999999,0.040702760655540966,entropy,Native Richness,Structure
0.7198074485199999,0.04533722644100031,entropy,Native Richness,Structure
0.7369779202399999,0.17720011874309832,entropy,Native Richness,Structure
0.7541483919599999,0.3013564936605841,entropy,Native Richness,Structure
0.7713188636799999,0.5086553047464103,entropy,Native Richness,Structure
0.7884893353999999,0.5028339680372839,entropy,Native Richness,Structure
0.80565980712,0.5884895940249444,entropy,Native Richness,Structure
0.8228302788399999,0.5704479368059914,entropy,Native Richness,Structure
0.8400007505599999,0.57452588213325,entropy,Native Richness,Structure
0.8571712222799999,0.5728415817533089,entropy,Native Richness,Structure
0.874341694,0.578011232361465,entropy,Native Richness,Structure
0.159553265,-0.16445851390191144,vertCV,Native Richness,Structure
0.20424935296,-0.16556155754910307,vertCV,Native Richness,Structure
0.24894544091999998,-0.2601539771116748,vertCV,Native Richness,Structure
0.29364152888,-0.48995765611202935,vertCV,Native Richness,Structure
0.33833761683999997,-0.44271176608496654,vertCV,Native Richness,Structure
0.3830337048,-0.36509389975444984,vertCV,Native Richness,Structure
0.42772979276,-0.4171397778004432,vertCV,Native Richness,Structure
0.47242588071999997,-0.28263672687671615,vertCV,Native Richness,Structure
0.5171219686799999,-0.29601843192379507,vertCV,Native Richness,Structure
0.56181805664,0.04511315161551206,vertCV,Native Richness,Structure
0.6065141446,0.14031424015926366,vertCV,Native Richness,Structure
0.65121023256,0.36948943749902974,vertCV,Native Richness,Structure
0.69590632052,0.489392815353285,vertCV,Native Richness,Structure
0.74060240848,0.5953755817876873,vertCV,Native Richness,Structure
0.7852984964399999,0.643754871779258,vertCV,Native Richness,Structure
